Time,Req Speed,Motor Speed,Volt Left,Speed Error,Voltage Request,Current,Current Req,Current Error,Right PWM,I part,Speed Prop Part 
6.7,8086,8118,3.3280000000000003,-4,2.056,0.176,0.18,0.006,6209,0.182,-0.001
6.7010000000000005,8086,8162,3.344,-8,2.061,0.176,0.18,0.006,6222,0.182,-0.001
6.702,8086,8118,3.336,-4,2.059,0.184,0.18,-0.002,6218,0.182,-0.001
6.704,8086,8031,3.3280000000000003,5,2.051,0.192,0.18,-0.01,6193,0.182,0.0
6.705,8086,8031,3.3280000000000003,5,2.044,0.192,0.18,-0.01,6172,0.182,0.0
6.706,8086,8053,3.3200000000000003,3,2.043,0.184,0.18,-0.002,6168,0.182,0.0
6.708,8086,8096,3.3200000000000003,-2,2.052,0.176,0.18,0.006,6194,0.182,-0.001
6.7090000000000005,8086,8140,3.336,-6,2.056,0.176,0.18,0.006,6207,0.182,-0.001
6.71,8086,8162,3.344,-8,2.06,0.176,0.18,0.006,6220,0.182,-0.001
6.711,8086,8096,3.3280000000000003,-2,2.059,0.184,0.18,-0.002,6216,0.182,-0.001
6.713,8086,8031,3.3280000000000003,5,2.051,0.192,0.18,-0.01,6191,0.182,0.0
6.714,8086,8009,3.3200000000000003,8,2.044,0.192,0.18,-0.01,6171,0.182,0.0
6.715,8086,8009,3.3200000000000003,8,2.037,0.192,0.18,-0.01,6150,0.182,0.0
6.7170000000000005,8086,8140,3.336,-6,2.04,0.176,0.18,0.006,6159,0.182,-0.001
6.718,8086,8162,3.344,-8,2.044,0.176,0.18,0.006,6172,0.182,-0.001
6.719,8086,8140,3.336,-6,2.049,0.176,0.18,0.006,6185,0.182,-0.001
6.721,8086,8053,3.3200000000000003,3,2.0460000000000003,0.184,0.18,-0.002,6177,0.182,0.0
6.722,8086,8053,3.3200000000000003,3,2.045,0.184,0.18,-0.002,6174,0.182,0.0
6.723,8086,8053,3.3200000000000003,3,2.043,0.184,0.18,-0.002,6170,0.182,0.0
6.724,8086,8053,3.336,3,2.0420000000000003,0.184,0.18,-0.002,6166,0.182,0.0
6.726,8086,8140,3.336,-6,2.045,0.176,0.18,0.006,6175,0.182,-0.001
6.727,8086,8118,3.3280000000000003,-4,2.05,0.176,0.18,0.006,6188,0.182,-0.001
6.728,8086,8096,3.3280000000000003,-2,2.054,0.176,0.18,0.006,6201,0.182,-0.001
6.73,8086,8053,3.3200000000000003,3,2.057,0.184,0.18,-0.002,6210,0.182,0.0
6.731,8086,8053,3.3200000000000003,3,2.056,0.184,0.18,-0.002,6206,0.182,0.0
6.732,8086,8053,3.576,3,2.054,0.184,0.18,-0.002,6203,0.182,0.0
6.734,8086,8096,3.336,-2,2.052,0.184,0.18,-0.002,6195,0.182,-0.001
6.735,8086,8096,3.336,-2,2.05,0.184,0.18,-0.002,6191,0.182,-0.001
6.736,8086,8118,3.3280000000000003,-4,2.055,0.176,0.18,0.006,6204,0.182,-0.001
6.737,8086,8118,3.3200000000000003,-4,2.059,0.176,0.18,0.006,6217,0.182,0.255
6.739,8086,8053,3.3200000000000003,3,2.056,0.184,0.18,-0.002,6209,0.182,0.0
6.74,8086,8031,3.3280000000000003,5,2.05,0.192,0.18,-0.01,6189,0.182,0.0
6.7410000000000005,8086,8118,3.336,-4,2.048,0.184,0.18,-0.002,6185,0.182,-0.001
6.743,8086,8074,3.3280000000000003,1,2.04,0.184,0.18,-0.002,6160,0.182,0.0
6.744,8086,8096,3.3200000000000003,-2,2.045,0.176,0.18,0.006,6173,0.182,-0.001
6.745,8086,8096,3.3200000000000003,-2,2.049,0.176,0.18,0.006,6186,0.182,-0.001
6.747,8086,8096,3.3200000000000003,-2,2.058,0.176,0.18,0.006,6213,0.182,-0.001
6.748,8086,8074,3.3280000000000003,1,2.056,0.184,0.18,-0.002,6209,0.182,0.0
6.7490000000000006,8086,8118,3.344,-4,2.055,0.184,0.18,-0.002,6205,0.182,-0.001
6.751,8086,8031,3.3280000000000003,5,2.041,0.192,0.18,-0.01,6164,0.182,0.0
6.752,8086,8009,3.3200000000000003,8,2.035,0.192,0.18,-0.01,6143,0.182,0.0
6.753,8086,8118,3.3280000000000003,-4,2.039,0.176,0.18,0.006,6156,0.182,-0.001
6.7540000000000004,8086,8140,3.3200000000000003,-6,2.049,0.168,0.18,0.014,6186,0.182,-0.001
6.756,8086,8096,3.3200000000000003,-2,2.058,0.176,0.18,0.006,6213,0.182,-0.001
6.757000000000001,8086,8096,3.336,-2,2.056,0.184,0.18,-0.002,6209,0.182,-0.001
6.758,8086,8096,3.336,-2,2.055,0.184,0.18,-0.002,6205,0.182,-0.001
6.76,8086,8031,3.3280000000000003,5,2.047,0.192,0.18,-0.01,6181,0.182,0.0
6.761,8086,8031,3.3280000000000003,5,2.04,0.192,0.18,-0.01,6160,0.182,0.0
6.7620000000000005,8086,8053,3.3200000000000003,3,2.039,0.184,0.18,-0.002,6156,0.182,0.0
6.764,8086,8096,3.3200000000000003,-2,2.048,0.176,0.18,0.006,6183,0.182,-0.001
6.765000000000001,8086,8140,3.336,-6,2.052,0.176,0.18,0.006,6196,0.182,-0.001
6.766,8086,8096,3.336,-2,2.051,0.184,0.18,-0.002,6192,0.182,-0.001
6.767,8086,8074,3.3200000000000003,1,2.05,0.184,0.18,-0.002,6189,0.182,0.0
6.769,8086,8053,3.3200000000000003,3,2.047,0.184,0.18,-0.002,6181,0.182,0.0
6.7700000000000005,8086,8053,3.3200000000000003,3,2.0460000000000003,0.184,0.18,-0.002,6178,0.182,0.0
6.771,8086,8053,3.3280000000000003,3,2.045,0.184,0.18,-0.002,6174,0.182,0.0
6.773000000000001,8086,8162,3.344,-8,2.054,0.176,0.18,0.006,6201,0.182,-0.001
6.774,8086,8140,3.336,-6,2.058,0.176,0.18,0.006,6214,0.182,-0.001
6.775,8086,8096,3.336,-2,2.057,0.184,0.18,-0.002,6210,0.182,-0.001
6.777,8086,8096,3.336,-2,2.054,0.184,0.18,-0.002,6203,0.182,-0.001
6.7780000000000005,8086,8053,3.3200000000000003,3,2.053,0.184,0.18,-0.002,6199,0.182,0.0
6.779,8086,8009,3.3200000000000003,8,2.0460000000000003,0.192,0.18,-0.01,6179,0.182,0.0
6.78,8086,8053,3.344,3,2.045,0.184,0.18,-0.002,6175,0.182,0.0
6.782,8086,8140,3.336,-6,2.054,0.176,0.18,0.006,6201,0.182,-0.001
6.783,8086,8096,3.336,-2,2.053,0.184,0.18,-0.002,6198,0.182,-0.001
6.784,8086,8096,3.336,-2,2.057,0.176,0.18,0.006,6211,0.182,-0.001
6.7860000000000005,8086,8053,3.3200000000000003,3,2.055,0.184,0.18,-0.002,6203,0.182,0.0
6.787,8086,8009,3.3200000000000003,8,2.048,0.192,0.18,-0.01,6183,0.182,0.0
6.788,8086,8009,3.3200000000000003,8,2.041,0.192,0.18,-0.01,6162,0.182,0.0
6.79,8086,8096,3.336,-2,2.039,0.184,0.18,-0.002,6155,0.182,-0.001
6.791,8086,8140,3.336,-6,2.043,0.176,0.18,0.006,6169,0.182,-0.001
6.792,8086,8096,3.3200000000000003,-2,2.047,0.176,0.18,0.006,6182,0.182,-0.001
6.793,8086,8118,3.3200000000000003,-4,2.052,0.176,0.18,0.006,6195,0.182,0.255
6.795,8086,8053,3.3200000000000003,3,2.049,0.184,0.18,-0.002,6188,0.182,0.0
6.796,8086,8074,3.3280000000000003,1,2.048,0.184,0.18,-0.002,6184,0.182,0.0
6.797,8086,8074,3.3280000000000003,1,2.041,0.192,0.18,-0.01,6164,0.182,0.0
6.799,8086,8074,3.3280000000000003,1,2.039,0.184,0.18,-0.002,6157,0.182,0.0
6.8,8086,8096,3.3200000000000003,-2,2.043,0.176,0.18,0.006,6170,0.182,-0.001
6.801,8086,8118,3.072,-4,2.048,0.176,0.18,0.006,6183,0.182,-0.001
6.803,8086,8074,3.3280000000000003,1,2.051,0.184,0.18,-0.002,6193,0.182,0.0
6.804,8086,8074,3.3280000000000003,1,2.05,0.184,0.18,-0.002,6189,0.182,0.0
6.805,8086,8118,3.344,-4,2.049,0.184,0.18,-0.002,6186,0.182,-0.001
6.806,8086,8074,3.336,1,2.047,0.184,0.18,-0.002,6182,0.182,0.0
6.808,8086,8053,3.3200000000000003,3,2.04,0.184,0.18,-0.002,6158,0.182,0.0
6.809,8086,8118,3.3280000000000003,-4,2.044,0.176,0.18,0.006,6171,0.182,-0.001
6.8100000000000005,8086,8074,3.3200000000000003,1,2.048,0.176,0.18,0.006,6185,0.182,0.0
6.812,8086,8074,3.3280000000000003,1,2.052,0.184,0.18,-0.002,6195,0.182,0.0
6.813,8086,8096,3.336,-2,2.05,0.184,0.18,-0.002,6191,0.182,-0.001
6.814,8086,8031,3.3280000000000003,5,2.044,0.192,0.18,-0.01,6171,0.182,0.0
6.816,8086,8053,3.3200000000000003,3,2.041,0.184,0.18,-0.002,6164,0.182,0.0
6.817,8086,8053,3.3200000000000003,3,2.04,0.184,0.18,-0.002,6160,0.182,0.0
6.8180000000000005,8086,8096,3.3200000000000003,-2,2.045,0.176,0.18,0.006,6174,0.182,-0.001
6.82,8086,8118,3.3280000000000003,-4,2.054,0.176,0.18,0.006,6201,0.182,-0.001
6.821,8086,8162,3.344,-8,2.058,0.176,0.18,0.006,6214,0.182,-0.001
6.822,8086,8074,3.3280000000000003,1,2.057,0.184,0.18,-0.002,6211,0.182,0.0
6.823,8086,8074,3.3200000000000003,1,2.056,0.184,0.18,-0.002,6207,0.182,0.0
6.825,8086,8009,3.3200000000000003,8,2.048,0.192,0.18,-0.01,6183,0.182,0.0
6.8260000000000005,8086,8053,3.3200000000000003,3,2.047,0.184,0.18,-0.002,6180,0.182,0.0
6.827,8086,8096,3.336,-2,2.051,0.176,0.18,0.006,6194,0.182,-0.001
6.829,8086,8162,3.344,-8,2.06,0.176,0.18,0.006,6220,0.182,-0.001
6.83,8086,8096,3.336,-2,2.059,0.184,0.18,-0.002,6217,0.182,-0.001
6.831,8086,8074,3.3280000000000003,1,2.058,0.184,0.18,-0.002,6213,0.182,0.0
6.833,8086,8053,3.3200000000000003,3,2.056,0.184,0.18,-0.002,6206,0.182,0.0
6.8340000000000005,8086,8009,3.3200000000000003,8,2.049,0.192,0.18,-0.01,6186,0.182,0.0
6.835,8086,8053,3.3200000000000003,3,2.048,0.184,0.18,-0.002,6183,0.182,0.0
6.836,8086,8096,3.344,-2,2.047,0.184,0.18,-0.002,6180,0.182,-0.001
6.838,8086,8140,3.336,-6,2.056,0.176,0.18,0.006,6206,0.182,-0.001
6.839,8086,8140,3.336,-6,2.06,0.176,0.18,0.006,6220,0.182,-0.001
6.84,8086,8096,3.3200000000000003,-2,2.064,0.176,0.18,0.006,6233,0.182,-0.001
6.8420000000000005,8086,8053,3.3200000000000003,3,2.062,0.184,0.18,-0.002,6226,0.182,0.0
6.843,8086,8053,3.3200000000000003,3,2.061,0.184,0.18,-0.002,6223,0.182,0.0
6.844,8086,8096,3.336,-2,2.06,0.184,0.18,-0.002,6219,0.182,-0.001
6.846,8086,8096,3.336,-2,2.057,0.184,0.18,-0.002,6212,0.182,-0.001
6.847,8086,8118,3.3280000000000003,-4,2.062,0.176,0.18,0.006,6225,0.182,-0.001
6.848,8086,8118,3.3280000000000003,-4,2.066,0.176,0.18,0.006,6239,0.182,-0.001
6.849,8086,8074,3.3200000000000003,1,2.065,0.184,0.18,-0.002,6235,0.182,0.0
6.851,8086,8074,3.3280000000000003,1,2.063,0.184,0.18,-0.002,6228,0.182,0.0
6.852,8086,8118,3.344,-4,2.062,0.184,0.18,-0.002,6225,0.182,-0.001
6.853,8086,8053,3.336,3,2.055,0.192,0.18,-0.01,6204,0.182,0.0
6.855,8086,8118,3.3280000000000003,-4,2.058,0.176,0.18,0.006,6214,0.182,-0.001
6.856,8086,8118,3.3280000000000003,-4,2.062,0.176,0.18,0.006,6227,0.182,-0.001
6.857,8086,8096,3.3200000000000003,-2,2.067,0.176,0.18,0.006,6240,0.182,-0.001
6.859,8086,8074,3.3280000000000003,1,2.07,0.184,0.18,-0.002,6250,0.182,0.0
6.86,8086,8074,3.344,1,2.063,0.192,0.18,-0.01,6230,0.182,0.0
6.861,8086,8074,3.344,1,2.056,0.192,0.18,-0.01,6209,0.182,0.0
6.862,8086,8053,3.3280000000000003,3,2.05,0.192,0.18,-0.01,6189,0.182,0.0
6.864,8086,8074,3.3280000000000003,1,2.0420000000000003,0.184,0.18,-0.002,6165,0.182,0.0
6.865,8086,8096,3.3200000000000003,-2,2.0460000000000003,0.176,0.18,0.006,6178,0.182,-0.001
6.8660000000000005,8086,8096,3.3200000000000003,-2,2.051,0.176,0.18,0.006,6192,0.182,-0.001
6.868,8086,8140,3.336,-6,2.059,0.176,0.18,0.006,6218,0.182,-0.001
6.869,8086,8118,3.344,-4,2.058,0.184,0.18,-0.002,6215,0.182,-0.001
6.87,8086,8074,3.3280000000000003,1,2.057,0.184,0.18,-0.002,6211,0.182,0.0
6.872,8086,8009,3.3200000000000003,8,2.044,0.192,0.18,-0.01,6170,0.182,0.0
6.873,8086,8053,3.3200000000000003,3,2.0420000000000003,0.184,0.18,-0.002,6167,0.182,0.0
6.8740000000000006,8086,8096,3.3200000000000003,-2,2.047,0.176,0.18,0.006,6180,0.182,-0.001
6.875,8086,8118,3.336,-4,2.051,0.176,0.18,0.006,6194,0.182,-0.001
6.877,8086,8096,3.336,-2,2.055,0.184,0.18,-0.002,6204,0.182,-0.001
6.878,8086,8074,3.3280000000000003,1,2.053,0.184,0.18,-0.002,6200,0.182,0.0
6.8790000000000004,8086,8053,3.3200000000000003,3,2.052,0.184,0.18,-0.002,6197,0.182,0.0
6.881,8086,8053,3.3200000000000003,3,2.05,0.184,0.18,-0.002,6190,0.182,0.0
6.882000000000001,8086,8053,3.3200000000000003,3,2.049,0.184,0.18,-0.002,6187,0.182,0.0
6.883,8086,8118,3.336,-4,2.053,0.176,0.18,0.006,6200,0.182,-0.001
6.885,8086,8140,3.336,-6,2.062,0.176,0.18,0.006,6227,0.182,-0.001
6.886,8086,8074,3.3280000000000003,1,2.061,0.184,0.18,-0.002,6223,0.182,0.0
6.8870000000000005,8086,8074,3.3280000000000003,1,2.06,0.184,0.18,-0.002,6220,0.182,0.0
6.889,8086,8053,3.3200000000000003,3,2.058,0.184,0.18,-0.002,6213,0.182,0.0
6.890000000000001,8086,8009,3.3200000000000003,8,2.051,0.192,0.18,-0.01,6193,0.182,0.0
6.891,8086,8096,3.336,-2,2.05,0.184,0.18,-0.002,6189,0.182,-0.001
6.892,8086,8162,3.344,-8,2.054,0.176,0.18,0.006,6203,0.182,-0.001
6.894,8086,8140,3.336,-6,2.063,0.176,0.18,0.006,6230,0.182,-0.001
6.8950000000000005,8086,8118,3.3280000000000003,-4,2.068,0.176,0.18,0.006,6243,0.182,-0.001
6.896,8086,8074,3.3200000000000003,1,2.066,0.184,0.18,-0.002,6239,0.182,0.0
6.898000000000001,8086,8009,3.3200000000000003,8,2.058,0.192,0.18,-0.01,6215,0.182,0.0
6.899,8086,8053,3.336,3,2.052,0.192,0.18,-0.01,6195,0.182,0.0
6.9,8086,8074,3.344,1,2.045,0.192,0.18,-0.01,6174,0.182,0.0
6.902,8086,8118,3.3280000000000003,-4,2.048,0.176,0.18,0.006,6184,0.182,-0.001
6.9030000000000005,8086,8096,3.3200000000000003,-2,2.053,0.176,0.18,0.006,6198,0.182,-0.001
6.904,8086,8096,3.3200000000000003,-2,2.057,0.176,0.18,0.006,6211,0.182,-0.001
6.905,8086,8053,3.3200000000000003,3,2.056,0.184,0.18,-0.002,6208,0.182,0.0
6.907,8086,8096,3.336,-2,2.054,0.184,0.18,-0.002,6201,0.182,-0.001
6.908,8086,8053,3.336,3,2.047,0.192,0.18,-0.01,6181,0.182,0.0
6.909,8086,8053,3.3280000000000003,3,2.04,0.192,0.18,-0.01,6160,0.182,0.0
6.9110000000000005,8086,8096,3.3200000000000003,-2,2.044,0.176,0.18,0.006,6170,0.182,-0.001
6.912,8086,8118,3.3280000000000003,-4,2.048,0.176,0.18,0.006,6184,0.182,-0.001
6.913,8086,8096,3.3200000000000003,-2,2.053,0.176,0.18,0.006,6197,0.182,-0.001
6.915,8086,8074,3.3280000000000003,1,2.056,0.184,0.18,-0.002,6208,0.182,0.0
6.916,8086,8118,3.344,-4,2.055,0.184,0.18,-0.002,6204,0.182,-0.001
6.917,8086,8053,3.336,3,2.048,0.192,0.18,-0.01,6184,0.182,0.0
6.918,8086,8074,3.3200000000000003,1,2.047,0.184,0.18,-0.002,6180,0.182,0.0
6.92,8086,8096,3.3200000000000003,-2,2.05,0.176,0.18,0.006,6191,0.182,-0.001
6.921,8086,8096,3.3200000000000003,-2,2.055,0.176,0.18,0.006,6204,0.182,-0.001
6.922,8086,8096,3.3280000000000003,-2,2.059,0.176,0.18,0.006,6218,0.182,-0.001
6.924,8086,8118,3.344,-4,2.057,0.184,0.18,-0.002,6211,0.182,-0.001
6.925,8086,8053,3.336,3,2.05,0.192,0.18,-0.01,6191,0.182,0.0
6.926,8086,8031,3.072,5,2.044,0.192,0.18,-0.01,6170,0.182,0.0
6.928,8086,8118,3.3280000000000003,-4,2.041,0.176,0.18,0.006,6164,0.182,-0.001
6.929,8086,8096,3.3200000000000003,-2,2.0460000000000003,0.176,0.18,0.006,6178,0.182,-0.001
6.93,8086,8096,3.3200000000000003,-2,2.051,0.176,0.18,0.006,6191,0.182,-0.001
6.931,8086,8118,3.344,-4,2.055,0.176,0.18,0.006,6205,0.182,-0.001
6.933,8086,8096,3.336,-2,2.058,0.184,0.18,-0.002,6215,0.182,-0.001
6.934,8086,8053,3.336,3,2.052,0.192,0.18,-0.01,6195,0.182,0.0
6.9350000000000005,8086,8031,3.3280000000000003,5,2.045,0.192,0.18,-0.01,6174,0.182,0.0
6.937,8086,8053,3.3200000000000003,3,2.037,0.184,0.18,-0.002,6151,0.182,0.0
6.938,8086,8096,3.3200000000000003,-2,2.0420000000000003,0.176,0.18,0.006,6165,0.182,-0.001
6.939,8086,8118,3.3280000000000003,-4,2.0460000000000003,0.176,0.18,0.006,6178,0.182,-0.001
6.941,8086,8140,3.336,-6,2.055,0.176,0.18,0.006,6205,0.182,-0.001
6.942,8086,8096,3.336,-2,2.054,0.184,0.18,-0.002,6202,0.182,-0.001
6.9430000000000005,8086,8053,3.3200000000000003,3,2.053,0.184,0.18,-0.002,6199,0.182,0.0
6.944,8086,8074,3.3200000000000003,1,2.052,0.184,0.18,-0.002,6195,0.182,0.0
6.946,8086,8074,3.3280000000000003,1,2.044,0.184,0.18,-0.002,6172,0.182,0.0
6.947,8086,8096,3.336,-2,2.043,0.184,0.18,-0.002,6169,0.182,-0.001
6.948,8086,8162,3.336,-8,2.048,0.176,0.18,0.006,6182,0.182,-0.001
6.95,8086,8140,3.336,-6,2.056,0.176,0.18,0.006,6209,0.182,-0.001
6.9510000000000005,8086,8053,3.3200000000000003,3,2.055,0.184,0.18,-0.002,6206,0.182,0.0
6.952,8086,8096,3.08,-2,2.054,0.184,0.18,-0.002,6202,0.182,-0.001
6.954,8086,8074,3.3280000000000003,1,2.052,0.184,0.18,-0.002,6195,0.182,0.0
6.955,8086,8074,3.3280000000000003,1,2.051,0.184,0.18,-0.002,6192,0.182,0.0
6.956,8086,8118,3.344,-4,2.05,0.184,0.18,-0.002,6188,0.182,-0.001
6.957,8086,8140,3.336,-6,2.054,0.176,0.18,0.006,6202,0.182,-0.001
6.9590000000000005,8086,8118,3.3280000000000003,-4,2.063,0.176,0.18,0.006,6228,0.182,-0.001
6.96,8086,8074,3.3280000000000003,1,2.062,0.184,0.18,-0.002,6225,0.182,0.0
6.961,8086,8053,3.3200000000000003,3,2.06,0.184,0.18,-0.002,6221,0.182,0.0
6.963,8086,8074,3.344,1,2.052,0.192,0.18,-0.01,6197,0.182,0.0
6.964,8086,8074,3.344,1,2.0460000000000003,0.192,0.18,-0.01,6177,0.182,0.0
6.965,8086,8118,3.3280000000000003,-4,2.045,0.184,0.18,-0.002,6173,0.182,-0.001
6.9670000000000005,8086,8118,3.3280000000000003,-4,2.053,0.176,0.18,0.006,6200,0.182,-0.001
6.968,8086,8118,3.3280000000000003,-4,2.058,0.176,0.18,0.006,6213,0.182,-0.001
6.969,8086,8074,3.3280000000000003,1,2.057,0.184,0.18,-0.002,6209,0.182,0.0
6.971,8086,8118,3.344,-4,2.054,0.184,0.18,-0.002,6202,0.182,-0.001
6.972,8086,8096,3.352,-2,2.047,0.192,0.18,-0.01,6182,0.182,-0.001
6.973,8086,8074,3.344,1,2.041,0.192,0.18,-0.01,6161,0.182,0.0
6.974,8086,8074,3.3280000000000003,1,2.039,0.184,0.18,-0.002,6157,0.182,0.0
6.976,8086,8162,3.3280000000000003,-8,2.054,0.168,0.18,0.014,6201,0.182,-0.001
6.977,8086,8118,3.3280000000000003,-4,2.058,0.176,0.18,0.006,6214,0.182,-0.001
6.978,8086,8096,3.336,-2,2.062,0.176,0.18,0.006,6227,0.182,-0.001
6.98,8086,8118,3.344,-4,2.06,0.184,0.18,-0.002,6219,0.182,-0.001
6.981,8086,8053,3.336,3,2.053,0.192,0.18,-0.01,6198,0.182,0.0
6.982,8086,8053,3.336,3,2.0460000000000003,0.192,0.18,-0.01,6177,0.182,0.0
6.984,8086,8074,3.3280000000000003,1,2.043,0.184,0.18,-0.002,6170,0.182,0.0
6.985,8086,8096,3.3200000000000003,-2,2.048,0.176,0.18,0.006,6183,0.182,-0.001
6.986,8086,8096,3.3200000000000003,-2,2.052,0.176,0.18,0.006,6196,0.182,-0.001
6.987,8086,8140,3.344,-6,2.056,0.176,0.18,0.006,6209,0.182,-0.001
6.989,8086,8118,3.344,-4,2.059,0.184,0.18,-0.002,6218,0.182,-0.001
6.99,8086,8053,3.336,3,2.052,0.192,0.18,-0.01,6197,0.182,0.0
6.9910000000000005,8086,8096,3.3280000000000003,-2,2.051,0.184,0.18,-0.002,6193,0.182,-0.001
6.993,8086,8053,3.3200000000000003,3,2.048,0.184,0.18,-0.002,6185,0.182,0.0
6.994,8086,8118,3.3280000000000003,-4,2.053,0.176,0.18,0.006,6198,0.182,-0.001
6.995,8086,8140,3.336,-6,2.057,0.176,0.18,0.006,6211,0.182,-0.001
6.997,8086,8096,3.336,-2,2.06,0.184,0.18,-0.002,6219,0.182,-0.001
6.998,8086,8096,3.336,-2,2.058,0.184,0.18,-0.002,6215,0.182,-0.001
6.9990000000000006,8086,8053,3.336,3,2.051,0.192,0.18,-0.01,6194,0.182,0.0
7.0,8086,8074,3.3200000000000003,1,2.05,0.184,0.18,-0.002,6190,0.182,0.0
7.002,8086,8053,3.3200000000000003,3,2.0420000000000003,0.184,0.18,-0.002,6165,0.182,0.0
7.003,8086,8118,3.3280000000000003,-4,2.0460000000000003,0.176,0.18,0.006,6178,0.182,-0.001
7.0040000000000004,8086,8162,3.344,-8,2.05,0.176,0.18,0.006,6191,0.182,-0.001
7.006,8086,8118,3.344,-4,2.053,0.184,0.18,-0.003,6199,0.181,-0.001
7.007000000000001,8086,8096,3.336,-2,2.052,0.184,0.18,-0.003,6195,0.181,-0.001
7.008,8086,8096,3.336,-2,2.05,0.184,0.18,-0.003,6190,0.181,-0.001
7.01,8086,8009,3.3200000000000003,8,2.036,0.192,0.18,-0.01,6148,0.182,0.0
7.011,8086,8053,3.3200000000000003,3,2.035,0.184,0.18,-0.002,6144,0.182,0.0
7.0120000000000005,8086,8162,3.344,-8,2.039,0.176,0.18,0.006,6157,0.182,-0.001
7.013,8086,8162,3.336,-8,2.043,0.176,0.18,0.005,6170,0.182,-0.001
7.015000000000001,8086,8118,3.3280000000000003,-4,2.052,0.176,0.18,0.005,6195,0.181,-0.001
7.016,8086,8074,3.3280000000000003,1,2.05,0.184,0.18,-0.003,6190,0.181,0.0
7.017,8086,8053,3.3200000000000003,3,2.049,0.184,0.18,-0.003,6186,0.181,0.0
7.019,8086,8031,3.3280000000000003,5,2.04,0.192,0.18,-0.01,6161,0.181,0.0
7.0200000000000005,8086,8074,3.344,1,2.033,0.192,0.18,-0.01,6139,0.182,0.0
7.021,8086,8096,3.336,-2,2.032,0.184,0.18,-0.002,6135,0.182,-0.001
7.023000000000001,8086,8140,3.3200000000000003,-6,2.0460000000000003,0.168,0.18,0.013000000000000001,6177,0.181,-0.001
7.024,8086,8118,3.3280000000000003,-4,2.05,0.176,0.18,0.005,6190,0.181,-0.001
7.025,8086,8096,3.3200000000000003,-2,2.054,0.176,0.18,0.005,6202,0.181,-0.001
7.026,8086,8053,3.3200000000000003,3,2.053,0.184,0.18,-0.003,6198,0.181,0.0
7.0280000000000005,8086,8096,3.336,-2,2.05,0.184,0.18,-0.003,6189,0.181,-0.001
7.029,8086,8118,3.344,-4,2.048,0.184,0.18,-0.003,6185,0.181,-0.001
7.03,8086,8096,3.3280000000000003,-2,2.047,0.184,0.18,-0.003,6181,0.181,-0.001
7.032,8086,8118,3.3280000000000003,-4,2.05,0.176,0.18,0.005,6189,0.181,-0.001
7.033,8086,8096,3.3200000000000003,-2,2.054,0.176,0.18,0.005,6201,0.181,-0.001
7.034,8086,8053,3.3200000000000003,3,2.052,0.184,0.18,-0.003,6197,0.181,0.0
7.0360000000000005,8086,8096,3.336,-2,2.049,0.184,0.18,-0.003,6188,0.181,-0.001
7.037,8086,8074,3.344,1,2.0420000000000003,0.192,0.18,-0.011,6167,0.181,0.0
7.038,8086,8031,3.3280000000000003,5,2.035,0.192,0.18,-0.011,6146,0.181,0.0
7.039000000000001,8086,8074,3.3200000000000003,1,2.0340000000000003,0.184,0.18,-0.003,6141,0.181,0.0
7.041,8086,8096,3.3200000000000003,-2,2.0420000000000003,0.176,0.18,0.005,6167,0.181,-0.001
7.042,8086,8096,3.3200000000000003,-2,2.0460000000000003,0.176,0.18,0.005,6179,0.181,-0.001
7.043,8086,8096,3.336,-2,2.051,0.176,0.18,0.005,6192,0.181,-0.001
7.045,8086,8096,3.336,-2,2.048,0.184,0.18,-0.003,6183,0.181,-0.001
7.046,8086,8053,3.3200000000000003,3,2.0460000000000003,0.184,0.18,-0.003,6179,0.181,0.0
7.047,8086,8009,3.3200000000000003,8,2.039,0.192,0.18,-0.01,6158,0.181,0.0
7.049,8086,8096,3.3200000000000003,-2,2.0420000000000003,0.176,0.18,0.006,6166,0.182,-0.001
7.05,8086,8096,3.3200000000000003,-2,2.0460000000000003,0.176,0.18,0.006,6179,0.182,-0.001
7.051,8086,8096,3.3200000000000003,-2,2.051,0.176,0.18,0.006,6192,0.182,-0.001
7.053,8086,8118,3.344,-4,2.053,0.184,0.18,-0.003,6200,0.181,-0.001
7.054,8086,8096,3.336,-2,2.052,0.184,0.18,-0.003,6196,0.181,-0.001
7.055,8086,8074,3.3280000000000003,1,2.051,0.184,0.18,-0.003,6191,0.181,0.0
7.056,8086,8031,3.3200000000000003,5,2.044,0.192,0.18,-0.011,6170,0.181,0.0
7.058,8086,8053,3.3200000000000003,3,2.035,0.184,0.18,-0.002,6145,0.182,0.0
7.059,8086,8118,3.3280000000000003,-4,2.039,0.176,0.18,0.006,6158,0.182,-0.001
7.0600000000000005,8086,8140,3.344,-6,2.044,0.176,0.18,0.006,6170,0.182,-0.001
7.062,8086,8074,3.3280000000000003,1,2.0460000000000003,0.184,0.18,-0.003,6179,0.181,0.0
7.063,8086,8074,3.3280000000000003,1,2.045,0.184,0.18,-0.003,6174,0.181,0.0
7.064,8086,8053,3.3200000000000003,3,2.044,0.184,0.18,-0.003,6170,0.181,0.0
7.066,8086,8031,3.3120000000000003,5,2.041,0.184,0.18,-0.002,6162,0.182,0.0
7.067,8086,8053,3.3200000000000003,3,2.039,0.184,0.18,-0.002,6158,0.182,0.0
7.0680000000000005,8086,8140,3.336,-6,2.044,0.176,0.18,0.006,6171,0.182,-0.001
